"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2024 General Election","51014","TOWN OF GEORGETOWN - PRICE COUNTY","4","3","0","0"
"2024 General Election","51016","TOWN OF HACKETT - PRICE COUNTY","14","14","6","0"
"2024 General Election","51018","TOWN OF HARMONY - PRICE COUNTY","6","3","0","0"
"2024 General Election","51020","TOWN OF HILL - PRICE COUNTY","25","25","3","0"
"2024 General Election","51022","TOWN OF KENNAN - PRICE COUNTY","18","18","8","0"
"2024 General Election","51024","TOWN OF KNOX - PRICE COUNTY","14","10","0","0"
"2024 General Election","51026","TOWN OF LAKE - PRICE COUNTY","71","69","3","0"
"2024 General Election","51028","TOWN OF OGEMA - PRICE COUNTY","29","26","0","0"
"2024 General Election","51030","TOWN OF PRENTICE - PRICE COUNTY","10","0","0",""
"2024 General Election","51032","TOWN OF SPIRIT - PRICE COUNTY","10","10","0","0"
"2024 General Election","51034","TOWN OF WORCESTER - PRICE COUNTY","116","111","2","0"
"2024 General Election","51111","VILLAGE OF CATAWBA - PRICE COUNTY","3","3","0","0"
"2024 General Election","51141","VILLAGE OF KENNAN - PRICE COUNTY","5","5","0","0"
"2024 General Election","51171","VILLAGE OF PRENTICE - PRICE COUNTY","22","21","0","0"
"2024 General Election","51271","CITY OF PARK FALLS - PRICE COUNTY","135","100","2","0"
"2024 General Election","51272","CITY OF PHILLIPS - PRICE COUNTY","75","61","7","0"
"2024 General Election","52002","TOWN OF BURLINGTON - RACINE COUNTY","409","407","84","0"
"2024 General Election","52006","TOWN OF DOVER - RACINE COUNTY","204","203","22","0"
"2024 General Election","52010","TOWN OF NORWAY - RACINE COUNTY","597","596","156","0"
"2024 General Election","52016","TOWN OF WATERFORD - RACINE COUNTY","599","587","103","0"
"2024 General Election","52104","VILLAGE OF CALEDONIA - RACINE COUNTY","2112","2089","462","0"
"2024 General Election","52121","VILLAGE OF ELMWOOD PARK - RACINE COUNTY","41","41","5","0"
"2024 General Election","52151","VILLAGE OF MOUNT PLEASANT - RACINE COUNTY","2767","2744","675","0"
"2024 General Election","52161","VILLAGE OF NORTH BAY - RACINE COUNTY","20","20","7","0"
"2024 General Election","52168","Village of Raymond - RACINE COUNTY","327","326","76","0"
"2024 General Election","52176","VILLAGE OF ROCHESTER - RACINE COUNTY","242","240","69","0"
"2024 General Election","52181","VILLAGE OF STURTEVANT - RACINE COUNTY","363","359","76","0"
"2024 General Election","52186","VILLAGE OF UNION GROVE - RACINE COUNTY","283","281","43","0"
"2024 General Election","52191","VILLAGE OF WATERFORD - RACINE COUNTY","417","357","97","0"
"2024 General Election","52192","VILLAGE OF WIND POINT - RACINE COUNTY","202","201","38","0"
"2024 General Election","52194","Village of Yorkville - RACINE COUNTY","205","205","44","0"
"2024 General Election","52206","CITY OF BURLINGTON - MULTIPLE COUNTIES","798","667","161","0"
"2024 General Election","52276","CITY OF RACINE - RACINE COUNTY","4211","4183","239","0"
"2024 General Election","53002","TOWN OF AKAN - RICHLAND COUNTY","15","0","0",""
"2024 General Election","53004","TOWN OF BLOOM - RICHLAND COUNTY","18","1","0","0"
"2024 General Election","53006","TOWN OF BUENA VISTA - RICHLAND COUNTY","77","75","8","0"
"2024 General Election","53008","TOWN OF DAYTON - RICHLAND COUNTY","25","0","0",""
"2024 General Election","53010","TOWN OF EAGLE - RICHLAND COUNTY","29","23","0","0"
"2024 General Election","53012","TOWN OF FOREST - RICHLAND COUNTY","26","26","4","0"
"2024 General Election","53014","TOWN OF HENRIETTA - RICHLAND COUNTY","19","19","4","0"
"2024 General Election","53016","TOWN OF ITHACA - RICHLAND COUNTY","24","21","3","0"
"2024 General Election","53018","TOWN OF MARSHALL - RICHLAND COUNTY","42","40","0","0"
"2024 General Election","53020","TOWN OF ORION - RICHLAND COUNTY","27","20","0","0"
"2024 General Election","53022","TOWN OF RICHLAND - RICHLAND COUNTY","97","68","13","0"
"2024 General Election","53024","TOWN OF RICHWOOD - RICHLAND COUNTY","21","21","0","0"
"2024 General Election","53026","TOWN OF ROCKBRIDGE - RICHLAND COUNTY","35","33","7","0"
"2024 General Election","53028","TOWN OF SYLVAN - RICHLAND COUNTY","8","7","0","0"
"2024 General Election","53030","TOWN OF WESTFORD - RICHLAND COUNTY","33","33","2","0"
"2024 General Election","53032","TOWN OF WILLOW - RICHLAND COUNTY","28","27","0","0"
"2024 General Election","53106","VILLAGE OF BOAZ - RICHLAND COUNTY","1","1","0","0"
"2024 General Election","53111","VILLAGE OF CAZENOVIA - MULTIPLE COUNTIES","11","8","1","0"
"2024 General Election","53146","VILLAGE OF LONE ROCK - RICHLAND COUNTY","43","26","4","0"
"2024 General Election","53186","VILLAGE OF VIOLA - MULTIPLE COUNTIES","38","31","4","0"
"2024 General Election","53196","VILLAGE OF YUBA - RICHLAND COUNTY","1","1","0","0"
"2024 General Election","53276","CITY OF RICHLAND CENTER - RICHLAND COUNTY","297","287","19","0"
"2024 General Election","54002","TOWN OF AVON - ROCK COUNTY","35","35","9","0"
"2024 General Election","54004","TOWN OF BELOIT - ROCK COUNTY","568","567","117","0"
"2024 General Election","54006","TOWN OF BRADFORD - ROCK COUNTY","41","39","10","0"
"2024 General Election","54008","TOWN OF CENTER - ROCK COUNTY","64","63","12","0"
"2024 General Election","54010","TOWN OF CLINTON - ROCK COUNTY","36","34","4","0"
"2024 General Election","54012","TOWN OF FULTON - ROCK COUNTY","321","320","64","0"
"2024 General Election","54014","TOWN OF HARMONY - ROCK COUNTY","304","298","85","0"
"2024 General Election","54016","TOWN OF JANESVILLE - ROCK COUNTY","488","486","93","0"
"2024 General Election","54018","TOWN OF JOHNSTOWN - ROCK COUNTY","20","20","4","0"
"2024 General Election","54020","TOWN OF LA PRAIRIE - ROCK COUNTY","38","38","7","0"
"2024 General Election","54022","TOWN OF LIMA - ROCK COUNTY","83","83","0","0"
"2024 General Election","54024","TOWN OF MAGNOLIA - ROCK COUNTY","46","46","14","0"
"2024 General Election","54026","TOWN OF MILTON - ROCK COUNTY","289","276","75","0"
"2024 General Election","54028","TOWN OF NEWARK - ROCK COUNTY","102","102","27","0"
"2024 General Election","54030","TOWN OF PLYMOUTH - ROCK COUNTY","55","55","7","0"
"2024 General Election","54032","TOWN OF PORTER - ROCK COUNTY","85","85","15","0"
"2024 General Election","54034","TOWN OF ROCK - ROCK COUNTY","104","104","9","0"
"2024 General Election","54036","TOWN OF SPRING VALLEY - ROCK COUNTY","42","42","6","0"
"2024 General Election","54038","TOWN OF TURTLE - ROCK COUNTY","141","141","25","0"
"2024 General Election","54040","TOWN OF UNION - ROCK COUNTY","215","211","49","0"
"2024 General Election","54111","VILLAGE OF CLINTON - ROCK COUNTY","90","89","11","0"
"2024 General Election","54126","VILLAGE OF FOOTVILLE - ROCK COUNTY","57","57","0","0"
"2024 General Election","54165","VILLAGE OF ORFORDVILLE - ROCK COUNTY","61","59","7","0"
"2024 General Election","54206","CITY OF BELOIT - ROCK COUNTY","1780","1774","400","0"
"2024 General Election","54221","CITY OF EDGERTON - MULTIPLE COUNTIES","477","439","106","0"
"2024 General Election","54222","CITY OF EVANSVILLE - ROCK COUNTY","497","495","107","0"
"2024 General Election","54241","CITY OF JANESVILLE - ROCK COUNTY","6367","6324","1584","0"
"2024 General Election","54257","CITY OF MILTON - ROCK COUNTY","378","378","89","0"
"2024 General Election","55002","TOWN OF ATLANTA - RUSK COUNTY","13","13","0","0"
"2024 General Election","55004","TOWN OF BIG BEND - RUSK COUNTY","21","20","5","0"
"2024 General Election","55006","TOWN OF BIG FALLS - RUSK COUNTY","5","5","0","0"
"2024 General Election","55008","TOWN OF CEDAR RAPIDS - RUSK COUNTY","1","1","0","0"
"2024 General Election","55010","TOWN OF DEWEY - RUSK COUNTY","32","29","10","0"
"2024 General Election","55012","TOWN OF FLAMBEAU - RUSK COUNTY","41","41","9","0"
"2024 General Election","55014","TOWN OF GRANT - RUSK COUNTY","35","35","9","0"
"2024 General Election","55016","TOWN OF GROW - RUSK COUNTY","15","15","0","0"
"2024 General Election","55018","TOWN OF HAWKINS - RUSK COUNTY","11","11","6","0"
"2024 General Election","55020","TOWN OF HUBBARD - RUSK COUNTY","4","4","0","0"
"2024 General Election","55022","TOWN OF LAWRENCE - RUSK COUNTY","14","14","0","0"
"2024 General Election","55024","TOWN OF MARSHALL - RUSK COUNTY","16","16","5","0"
"2024 General Election","55026","TOWN OF MURRY - RUSK COUNTY","7","7","1","0"
"2024 General Election","55028","TOWN OF RICHLAND - RUSK COUNTY","1","1","0","0"
"2024 General Election","55030","TOWN OF RUSK - RUSK COUNTY","34","34","0","0"
"2024 General Election","55032","TOWN OF SOUTH FORK - RUSK COUNTY","3","2","0","0"
"2024 General Election","55034","TOWN OF STRICKLAND - RUSK COUNTY","12","11","1","0"
"2024 General Election","55036","TOWN OF STUBBS - RUSK COUNTY","29","27","3","0"
"2024 General Election","55038","TOWN OF THORNAPPLE - RUSK COUNTY","26","26","3","0"
"2024 General Election","55040","TOWN OF TRUE - RUSK COUNTY","9","9","0","0"
"2024 General Election","55042","TOWN OF WASHINGTON - RUSK COUNTY","32","32","4","0"
"2024 General Election","55044","TOWN OF WILKINSON - RUSK COUNTY","1","1","0","0"
"2024 General Election","55046","TOWN OF WILLARD - RUSK COUNTY","23","23","6","0"
"2024 General Election","55048","TOWN OF WILSON - RUSK COUNTY","4","4","2","0"
"2024 General Election","55106","VILLAGE OF BRUCE - RUSK COUNTY","49","49","11","0"
"2024 General Election","55111","VILLAGE OF CONRATH - RUSK COUNTY","5","5","0","0"
"2024 General Election","55131","VILLAGE OF GLEN FLORA - RUSK COUNTY","6","6","0","0"
"2024 General Election","55136","VILLAGE OF HAWKINS - RUSK COUNTY","12","10","0","0"
"2024 General Election","55141","VILLAGE OF INGRAM - RUSK COUNTY","3","3","0","0"
"2024 General Election","55181","VILLAGE OF SHELDON - RUSK COUNTY","5","5","0","0"
"2024 General Election","55186","VILLAGE OF TONY - RUSK COUNTY","2","1","0","0"
"2024 General Election","55191","VILLAGE OF WEYERHAEUSER - RUSK COUNTY","7","4","0","0"
"2024 General Election","55246","CITY OF LADYSMITH - RUSK COUNTY","205","136","41","0"
"2024 General Election","56002","TOWN OF BALDWIN - ST. CROIX COUNTY","45","45","3","0"
"2024 General Election","56004","TOWN OF CADY - ST. CROIX COUNTY","42","42","8","0"
"2024 General Election","56006","TOWN OF CYLON - ST. CROIX COUNTY","27","25","0","0"
"2024 General Election","56008","TOWN OF EAU GALLE - ST. CROIX COUNTY","41","39","0","0"
"2024 General Election","56010","TOWN OF EMERALD - ST. CROIX COUNTY","27","27","2","0"
"2024 General Election","56012","TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY","18","16","2","0"
"2024 General Election","56014","TOWN OF FOREST - ST. CROIX COUNTY","15","14","0","0"
"2024 General Election","56016","TOWN OF GLENWOOD - ST. CROIX COUNTY","21","21","2","0"
"2024 General Election","56018","TOWN OF HAMMOND - ST. CROIX COUNTY","96","95","18","0"
"2024 General Election","56020","TOWN OF HUDSON - ST. CROIX COUNTY","991","988","204","0"
"2024 General Election","56022","TOWN OF KINNICKINNIC - ST. CROIX COUNTY","133","131","22","0"
"2024 General Election","56024","TOWN OF PLEASANT VALLEY - ST. CROIX COUNTY","26","26","0","0"
"2024 General Election","56026","TOWN OF RICHMOND - ST. CROIX COUNTY","269","268","64","0"
"2024 General Election","56028","TOWN OF RUSH RIVER - ST. CROIX COUNTY","20","20","4","0"
"2024 General Election","56030","TOWN OF ST. JOSEPH - ST. CROIX COUNTY","414","407","37","0"
"2024 General Election","56032","TOWN OF SOMERSET - ST. CROIX COUNTY","275","274","53","0"
"2024 General Election","56034","TOWN OF SPRINGFIELD - ST. CROIX COUNTY","32","32","5","0"
"2024 General Election","56036","TOWN OF STANTON - ST. CROIX COUNTY","63","62","16","0"
"2024 General Election","56038","TOWN OF STAR PRAIRIE - ST. CROIX COUNTY","219","219","49","0"
"2024 General Election","56040","TOWN OF TROY - ST. CROIX COUNTY","444","439","62","0"
"2024 General Election","56042","TOWN OF WARREN - ST. CROIX COUNTY","104","104","20","0"
"2024 General Election","56106","VILLAGE OF BALDWIN - ST. CROIX COUNTY","212","212","61","0"
"2024 General Election","56116","VILLAGE OF DEER PARK - ST. CROIX COUNTY","15","14","1","0"
"2024 General Election","56136","VILLAGE OF HAMMOND - ST. CROIX COUNTY","125","101","33","0"
"2024 General Election","56161","VILLAGE OF NORTH HUDSON - ST. CROIX COUNTY","298","296","74","0"
"2024 General Election","56176","VILLAGE OF ROBERTS - ST. CROIX COUNTY","87","87","15","0"
"2024 General Election","56181","VILLAGE OF SOMERSET - ST. CROIX COUNTY","120","108","13","0"
"2024 General Election","56182","VILLAGE OF STAR PRAIRIE - ST. CROIX COUNTY","19","19","3","0"
"2024 General Election","56191","VILLAGE OF WILSON - ST. CROIX COUNTY","10","10","0","0"
"2024 General Election","56192","VILLAGE OF WOODVILLE - ST. CROIX COUNTY","46","41","12","0"
"2024 General Election","56231","CITY OF GLENWOOD CITY - ST. CROIX COUNTY","30","30","1","0"
"2024 General Election","56236","CITY OF HUDSON - ST. CROIX COUNTY","1748","1524","347","0"
"2024 General Election","56261","CITY OF NEW RICHMOND - ST. CROIX COUNTY","951","940","208","0"
"2024 General Election","57002","TOWN OF BARABOO - SAUK COUNTY","121","120","7","0"
"2024 General Election","57004","TOWN OF BEAR CREEK - SAUK COUNTY","25","25","4","0"
"2024 General Election","57006","TOWN OF DELLONA - SAUK COUNTY","97","97","22","0"
"2024 General Election","57008","TOWN OF DELTON - SAUK COUNTY","162","158","30","0"
"2024 General Election","57010","TOWN OF EXCELSIOR - SAUK COUNTY","124","89","29","0"
"2024 General Election","57012","TOWN OF FAIRFIELD - SAUK COUNTY","71","67","12","0"
"2024 General Election","57014","TOWN OF FRANKLIN - SAUK COUNTY","28","28","1","0"
"2024 General Election","57016","TOWN OF FREEDOM - SAUK COUNTY","27","27","0","0"
"2024 General Election","57018","TOWN OF GREENFIELD - SAUK COUNTY","61","58","6","0"
"2024 General Election","57020","TOWN OF HONEY CREEK - SAUK COUNTY","35","35","3","0"
"2024 General Election","57022","TOWN OF IRONTON - SAUK COUNTY","12","12","0","0"
"2024 General Election","57024","TOWN OF LA VALLE - SAUK COUNTY","88","85","9","0"
"2024 General Election","57026","TOWN OF MERRIMAC - SAUK COUNTY","149","146","37","0"
"2024 General Election","57028","TOWN OF PRAIRIE DU SAC - SAUK COUNTY","43","43","6","0"
"2024 General Election","57030","TOWN OF REEDSBURG - SAUK COUNTY","78","76","12","0"
"2024 General Election","57032","TOWN OF SPRING GREEN - SAUK COUNTY","143","138","0","0"
"2024 General Election","57034","TOWN OF SUMPTER - SAUK COUNTY","30","30","4","0"
"2024 General Election","57036","TOWN OF TROY - SAUK COUNTY","46","44","12","0"
"2024 General Election","57038","TOWN OF WASHINGTON - SAUK COUNTY","19","17","5","0"
"2024 General Election","57040","TOWN OF WESTFIELD - SAUK COUNTY","12","12","0","0"
"2024 General Election","57042","TOWN OF WINFIELD - SAUK COUNTY","47","47","12","0"
"2024 General Election","57044","TOWN OF WOODLAND - SAUK COUNTY","38","38","10","0"
"2024 General Election","57141","VILLAGE OF IRONTON - SAUK COUNTY","7","7","0","0"
"2024 General Election","57146","VILLAGE OF LAKE DELTON - SAUK COUNTY","152","152","35","0"
"2024 General Election","57147","VILLAGE OF LAVALLE - SAUK COUNTY","17","17","1","0"
"2024 General Election","57148","VILLAGE OF LIME RIDGE - SAUK COUNTY","3","3","0","0"
"2024 General Election","57149","VILLAGE OF LOGANVILLE - SAUK COUNTY","4","4","0","0"
"2024 General Election","57151","VILLAGE OF MERRIMAC - SAUK COUNTY","36","35","4","0"
"2024 General Election","57161","VILLAGE OF NORTH FREEDOM - SAUK COUNTY","26","26","5","0"
"2024 General Election","57171","VILLAGE OF PLAIN - SAUK COUNTY","32","32","6","0"
"2024 General Election","57172","VILLAGE OF PRAIRIE DU SAC - SAUK COUNTY","465","463","111","0"
"2024 General Election","57176","VILLAGE OF ROCK SPRINGS - SAUK COUNTY","19","19","0","0"
"2024 General Election","57181","VILLAGE OF SAUK CITY - SAUK COUNTY","299","266","0","0"
"2024 General Election","57182","VILLAGE OF SPRING GREEN - SAUK COUNTY","136","134","41","0"
"2024 General Election","57191","VILLAGE OF WEST BARABOO - SAUK COUNTY","75","75","17","0"
"2024 General Election","57206","CITY OF BARABOO - SAUK COUNTY","1103","905","222","0"
"2024 General Election","57276","CITY OF REEDSBURG - SAUK COUNTY","588","584","178","0"
"2024 General Election","58002","TOWN OF BASS LAKE - SAWYER COUNTY","173","172","30","0"
"2024 General Election","58004","TOWN OF COUDERAY - SAWYER COUNTY","19","16","0","0"
"2024 General Election","58006","TOWN OF DRAPER - SAWYER COUNTY","19","18","3","0"
"2024 General Election","58008","TOWN OF EDGEWATER - SAWYER COUNTY","45","44","10","0"
"2024 General Election","58010","TOWN OF HAYWARD - SAWYER COUNTY","324","324","55","0"
"2024 General Election","58012","TOWN OF HUNTER - SAWYER COUNTY","66","63","18","0"
"2024 General Election","58014","TOWN OF LENROOT - SAWYER COUNTY","94","94","27","0"
"2024 General Election","58016","TOWN OF MEADOWBROOK - SAWYER COUNTY","9","9","5","0"
"2024 General Election","58018","TOWN OF METEOR - SAWYER COUNTY","8","8","0","0"
"2024 General Election","58020","TOWN OF OJIBWA - SAWYER COUNTY","17","17","4","0"
"2024 General Election","58022","TOWN OF RADISSON - SAWYER COUNTY","17","17","4","0"
"2024 General Election","58024","TOWN OF ROUND LAKE - SAWYER COUNTY","127","127","16","0"
"2024 General Election","58026","TOWN OF SAND LAKE - SAWYER COUNTY","129","124","18","0"
"2024 General Election","58028","TOWN OF SPIDER LAKE - SAWYER COUNTY","49","49","6","0"
"2024 General Election","58030","TOWN OF WEIRGOR - SAWYER COUNTY","15","14","4","0"
"2024 General Election","58032","TOWN OF WINTER - SAWYER COUNTY","83","82","26","0"
"2024 General Election","58111","VILLAGE OF COUDERAY - SAWYER COUNTY","2","0","0",""
"2024 General Election","58121","VILLAGE OF EXELAND - SAWYER COUNTY","8","8","4","0"
"2024 General Election","58176","VILLAGE OF RADISSON - SAWYER COUNTY","6","6","4","0"
"2024 General Election","58190","VILLAGE OF WINTER - SAWYER COUNTY","21","20","5","0"
"2024 General Election","58236","CITY OF HAYWARD - SAWYER COUNTY","133","131","28","0"
"2024 General Election","59002","TOWN OF ALMON - SHAWANO COUNTY","15","14","5","0"
"2024 General Election","59004","TOWN OF ANGELICA - SHAWANO COUNTY","77","77","13","0"
"2024 General Election","59006","TOWN OF ANIWA - SHAWANO COUNTY","12","12","0","0"
"2024 General Election","59008","TOWN OF BARTELME - SHAWANO COUNTY","20","20","7","0"
"2024 General Election","59010","TOWN OF BELLE PLAINE - SHAWANO COUNTY","118","114","8","0"
"2024 General Election","59012","TOWN OF BIRNAMWOOD - SHAWANO COUNTY","16","16","6","0"
"2024 General Election","59014","TOWN OF FAIRBANKS - SHAWANO COUNTY","21","20","4","0"
"2024 General Election","59016","TOWN OF GERMANIA - SHAWANO COUNTY","9","9","2","0"
"2024 General Election","59018","TOWN OF GRANT - SHAWANO COUNTY","19","19","7","0"
"2024 General Election","59020","TOWN OF GREEN VALLEY - SHAWANO COUNTY","40","40","5","0"
"2024 General Election","59022","TOWN OF HARTLAND - SHAWANO COUNTY","31","31","6","0"
"2024 General Election","59024","TOWN OF HERMAN - SHAWANO COUNTY","20","20","0","0"
"2024 General Election","59026","TOWN OF HUTCHINS - SHAWANO COUNTY","18","18","10","0"
"2024 General Election","59028","TOWN OF LESSOR - SHAWANO COUNTY","59","54","7","0"
"2024 General Election","59030","TOWN OF MAPLE GROVE - SHAWANO COUNTY","60","60","14","0"
"2024 General Election","59032","TOWN OF MORRIS - SHAWANO COUNTY","18","17","1","0"
"2024 General Election","59034","TOWN OF NAVARINO - SHAWANO COUNTY","22","20","0","0"
"2024 General Election","59036","TOWN OF PELLA - SHAWANO COUNTY","49","49","17","0"
"2024 General Election","59038","TOWN OF RED SPRINGS - SHAWANO COUNTY","51","51","9","0"
"2024 General Election","59040","TOWN OF RICHMOND - SHAWANO COUNTY","97","97","22","0"
"2024 General Election","59042","TOWN OF SENECA - SHAWANO COUNTY","32","31","0","0"
"2024 General Election","59044","TOWN OF WASHINGTON - SHAWANO COUNTY","115","112","25","0"
"2024 General Election","59046","TOWN OF WAUKECHON - SHAWANO COUNTY","41","40","3","0"
"2024 General Election","59048","TOWN OF WESCOTT - SHAWANO COUNTY","266","265","63","0"
"2024 General Election","59050","TOWN OF WITTENBERG - SHAWANO COUNTY","30","30","11","0"
"2024 General Election","59101","VILLAGE OF ANIWA - SHAWANO COUNTY","10","10","2","0"
"2024 General Election","59106","VILLAGE OF BIRNAMWOOD - MULTIPLE COUNTIES","32","32","12","0"
"2024 General Election","59107","VILLAGE OF BONDUEL - SHAWANO COUNTY","83","82","22","0"
"2024 General Election","59108","VILLAGE OF BOWLER - SHAWANO COUNTY","9","9","1","0"
"2024 General Election","59111","VILLAGE OF CECIL - SHAWANO COUNTY","33","33","8","0"
"2024 General Election","59121","VILLAGE OF ELAND - SHAWANO COUNTY","13","13","0","0"
"2024 General Election","59131","VILLAGE OF GRESHAM - SHAWANO COUNTY","24","23","7","0"
"2024 General Election","59151","VILLAGE OF MATTOON - SHAWANO COUNTY","12","12","3","0"
"2024 General Election","59186","VILLAGE OF TIGERTON - SHAWANO COUNTY","14","13","0","0"
"2024 General Election","59191","VILLAGE OF WITTENBERG - SHAWANO COUNTY","41","24","2","0"
"2024 General Election","59281","CITY OF SHAWANO - SHAWANO COUNTY","669","600","171","0"
"2024 General Election","60002","TOWN OF GREENBUSH - SHEBOYGAN COUNTY","121","121","20","0"
"2024 General Election","60004","TOWN OF HERMAN - SHEBOYGAN COUNTY","79","79","14","0"
"2024 General Election","60006","TOWN OF HOLLAND - SHEBOYGAN COUNTY","198","196","46","0"
"2024 General Election","60008","TOWN OF LIMA - SHEBOYGAN COUNTY","160","158","24","0"
"2024 General Election","60010","TOWN OF LYNDON - SHEBOYGAN COUNTY","71","69","14","0"
"2024 General Election","60012","TOWN OF MITCHELL - SHEBOYGAN COUNTY","80","80","12","0"
"2024 General Election","60014","TOWN OF MOSEL - SHEBOYGAN COUNTY","34","33","10","0"
"2024 General Election","60016","TOWN OF PLYMOUTH - SHEBOYGAN COUNTY","280","251","60","0"
"2024 General Election","60018","TOWN OF RHINE - SHEBOYGAN COUNTY","132","128","37","0"
"2024 General Election","60020","TOWN OF RUSSELL - SHEBOYGAN COUNTY","18","18","0","0"
"2024 General Election","60022","TOWN OF SCOTT - SHEBOYGAN COUNTY","89","87","16","0"
"2024 General Election","60024","TOWN OF SHEBOYGAN - SHEBOYGAN COUNTY","833","833","224","0"
"2024 General Election","60026","TOWN OF SHEBOYGAN FALLS - SHEBOYGAN COUNTY","102","102","12","0"
"2024 General Election","60028","TOWN OF SHERMAN - SHEBOYGAN COUNTY","90","89","25","0"
"2024 General Election","60030","TOWN OF WILSON - SHEBOYGAN COUNTY","295","290","78","0"
"2024 General Election","60101","VILLAGE OF ADELL - SHEBOYGAN COUNTY","3","3","0","0"
"2024 General Election","60111","VILLAGE OF CASCADE - SHEBOYGAN COUNTY","27","25","5","0"
"2024 General Election","60112","VILLAGE OF CEDAR GROVE - SHEBOYGAN COUNTY","84","83","21","0"
"2024 General Election","60121","VILLAGE OF ELKHART LAKE - SHEBOYGAN COUNTY","97","73","20","0"
"2024 General Election","60131","VILLAGE OF GLENBEULAH - SHEBOYGAN COUNTY","19","19","0","0"
"2024 General Election","60135","VILLAGE OF HOWARDS GROVE - SHEBOYGAN COUNTY","165","164","37","0"
"2024 General Election","60141","VILLAGE OF KOHLER - SHEBOYGAN COUNTY","144","143","23","0"
"2024 General Election","60165","VILLAGE OF OOSTBURG - SHEBOYGAN COUNTY","201","201","38","0"
"2024 General Election","60176","VILLAGE OF RANDOM LAKE - SHEBOYGAN COUNTY","102","102","25","0"
"2024 General Election","60191","VILLAGE OF WALDO - SHEBOYGAN COUNTY","16","15","5","0"
"2024 General Election","60271","CITY OF PLYMOUTH - SHEBOYGAN COUNTY","703","660","135","0"
"2024 General Election","60281","CITY OF SHEBOYGAN - SHEBOYGAN COUNTY","3095","2999","804","0"
"2024 General Election","60282","CITY OF SHEBOYGAN FALLS - SHEBOYGAN COUNTY","691","588","139","0"
"2024 General Election","61002","TOWN OF AURORA - TAYLOR COUNTY","7","7","0","0"
"2024 General Election","61004","TOWN OF BROWNING - TAYLOR COUNTY","29","29","0","0"
"2024 General Election","61006","TOWN OF CHELSEA - TAYLOR COUNTY","25","23","0","0"
"2024 General Election","61008","TOWN OF CLEVELAND - TAYLOR COUNTY","14","6","0","0"
"2024 General Election","61010","TOWN OF DEER CREEK - TAYLOR COUNTY","19","19","4","0"
"2024 General Election","61012","TOWN OF FORD - TAYLOR COUNTY","3","0","0",""
"2024 General Election","61014","TOWN OF GOODRICH - TAYLOR COUNTY","22","16","0","0"
"2024 General Election","61016","TOWN OF GREENWOOD - TAYLOR COUNTY","17","14","0","0"
"2024 General Election","61018","TOWN OF GROVER - TAYLOR COUNTY","15","15","0","0"
"2024 General Election","61020","TOWN OF HAMMEL - TAYLOR COUNTY","46","33","0","0"
"2024 General Election","61022","TOWN OF HOLWAY - TAYLOR COUNTY","11","11","0","0"
"2024 General Election","61024","TOWN OF JUMP RIVER - TAYLOR COUNTY","14","12","0","0"
"2024 General Election","61026","TOWN OF LITTLE BLACK - TAYLOR COUNTY","37","37","6","0"
"2024 General Election","61028","TOWN OF MAPLEHURST - TAYLOR COUNTY","10","9","0","0"
"2024 General Election","61030","TOWN OF MCKINLEY - TAYLOR COUNTY","13","11","0","0"
"2024 General Election","61032","TOWN OF MEDFORD - TAYLOR COUNTY","148","148","15","0"
"2024 General Election","61034","TOWN OF MOLITOR - TAYLOR COUNTY","10","0","0",""
"2024 General Election","61036","TOWN OF PERSHING - TAYLOR COUNTY","8","8","0","0"
"2024 General Election","61038","TOWN OF RIB LAKE - TAYLOR COUNTY","30","30","10","0"
"2024 General Election","61040","TOWN OF ROOSEVELT - TAYLOR COUNTY","10","6","0","0"
"2024 General Election","61042","TOWN OF TAFT - TAYLOR COUNTY","12","11","0","0"
"2024 General Election","61044","TOWN OF WESTBORO - TAYLOR COUNTY","37","26","0","0"
"2024 General Election","61131","VILLAGE OF GILMAN - TAYLOR COUNTY","11","9","0","0"
"2024 General Election","61146","VILLAGE OF LUBLIN - TAYLOR COUNTY","5","4","0","0"
"2024 General Election","61176","VILLAGE OF RIB LAKE - TAYLOR COUNTY","21","17","4","0"
"2024 General Election","61181","VILLAGE OF STETSONVILLE - TAYLOR COUNTY","19","10","2","0"
"2024 General Election","61251","CITY OF MEDFORD - TAYLOR COUNTY","236","228","81","0"
"2024 General Election","62002","TOWN OF ALBION - TREMPEALEAU COUNTY","21","0","0",""
"2024 General Election","62004","TOWN OF ARCADIA - TREMPEALEAU COUNTY","60","4","0","0"
"2024 General Election","62006","TOWN OF BURNSIDE - TREMPEALEAU COUNTY","9","7","0","0"
"2024 General Election","62008","TOWN OF CALEDONIA - TREMPEALEAU COUNTY","52","50","0","0"
"2024 General Election","62010","TOWN OF CHIMNEY ROCK - TREMPEALEAU COUNTY","13","13","1","0"
"2024 General Election","62012","TOWN OF DODGE - TREMPEALEAU COUNTY","9","9","0","0"
"2024 General Election","62014","TOWN OF ETTRICK - TREMPEALEAU COUNTY","52","52","12","0"
"2024 General Election","62016","TOWN OF GALE - TREMPEALEAU COUNTY","77","77","21","0"
"2024 General Election","62018","TOWN OF HALE - TREMPEALEAU COUNTY","50","46","0","0"
